CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,Tenure_raw,WarehouseToHome_raw,HourSpendOnApp_raw,NumberOfDeviceRegistered_raw,SatisfactionScore_raw,NumberOfAddress_raw,Complain_raw,OrderAmountHikeFromlastYear_raw,CouponUsed_raw,OrderCount_raw,DaySinceLastOrder_raw,CashbackAmount_raw
56083,0,0.09836065573770492,1,1,0.9016393442622951,3,0,0.96,0.2,4,1.0,2,0.8571428571428571,0.0,0.3333333333333333,0.125,0.8,0.8043478260869565,0.32966153846153845,6.0,115.0,4.8,2,5,19,0,16.0,2.0,13.0,37.0,107.14
82197,0,0.4426229508196721,1,3,0.1885245901639344,3,0,0.7,0.4,5,0.5,0,0.9047619047619048,0.0,0.5333333333333333,0.3125,0.06666666666666667,0.043478260869565216,0.05609230769230769,27.0,28.0,3.5,3,3,20,0,19.0,5.0,2.0,2.0,18.23
90997,0,0.6721311475409836,0,2,0.00819672131147541,2,0,0.33999999999999997,1.0,0,1.0,0,0.19047619047619047,0.0,0.06666666666666667,0.1875,0.0,0.2608695652173913,0.7739384615384616,41.0,6.0,1.7,6,5,5,0,12.0,3.0,1.0,12.0,251.53
52743,0,0.4098360655737705,0,2,0.6639344262295082,3,0,0.82,0.8,2,0.25,0,0.2857142857142857,0.0,0.5333333333333333,0.375,0.7333333333333333,0.21739130434782608,0.14923076923076922,25.0,86.0,4.1,5,2,7,0,19.0,6.0,12.0,10.0,48.5
91620,0,0.8360655737704918,1,1,0.2459016393442623,3,1,0.45999999999999996,1.0,1,0.75,2,0.8571428571428571,1.0,0.4666666666666667,0.25,0.5333333333333333,0.8913043478260869,0.7855076923076922,51.0,35.0,2.3,6,4,19,1,18.0,4.0,9.0,41.0,255.29
69919,1,0.08196721311475409,1,2,0.5163934426229508,1,1,0.54,0.0,4,1.0,2,0.5714285714285714,1.0,0.8,0.9375,0.5333333333333333,0.5,0.3050769230769231,5.0,68.0,2.7,1,5,13,1,23.0,15.0,9.0,23.0,99.15
69443,1,0.06557377049180328,0,3,0.9098360655737705,2,1,0.6599999999999999,0.8,5,0.75,0,0.2857142857142857,1.0,0.26666666666666666,0.6875,0.5333333333333333,0.7608695652173914,0.3808307692307692,4.0,116.0,3.3,5,4,7,1,15.0,11.0,9.0,35.0,123.77
73916,1,0.8852459016393442,1,1,0.9016393442622951,4,1,0.16,0.4,3,0.25,0,0.3333333333333333,1.0,0.6666666666666666,0.5625,0.8666666666666667,0.5869565217391305,0.832123076923077,54.0,115.0,0.8,3,2,8,1,21.0,9.0,14.0,27.0,270.44
73333,0,0.8032786885245902,0,3,0.7213114754098361,2,1,1.0,0.2,2,1.0,1,0.6190476190476191,0.0,0.3333333333333333,0.5,0.8666666666666667,0.7608695652173914,0.7714461538461539,49.0,93.0,5.0,2,5,14,0,16.0,8.0,14.0,35.0,250.72
99687,0,0.7540983606557377,0,3,0.20491803278688525,0,1,0.06,1.0,1,1.0,0,0.0,1.0,0.26666666666666666,0.875,0.06666666666666667,0.3695652173913043,0.5958769230769231,46.0,30.0,0.3,6,5,1,1,15.0,14.0,2.0,17.0,193.66
59025,1,0.9508196721311475,1,3,0.5819672131147541,2,0,0.0,1.0,4,1.0,0,1.0,1.0,0.9333333333333333,0.6875,1.0,0.43478260869565216,0.9069846153846153,58.0,76.0,0.0,6,5,22,1,25.0,11.0,16.0,20.0,294.77
59128,0,0.7049180327868853,1,3,0.21311475409836064,2,0,0.1,0.2,3,0.0,1,0.8095238095238095,1.0,0.3333333333333333,0.0,0.26666666666666666,0.41304347826086957,0.6891384615384616,43.0,31.0,0.5,2,1,18,1,16.0,0.0,5.0,19.0,223.97
80194,0,0.639344262295082,1,1,0.9098360655737705,4,1,0.02,0.4,5,0.0,1,0.8571428571428571,0.0,0.2,0.4375,0.6666666666666666,0.15217391304347827,0.1880923076923077,39.0,116.0,0.1,3,1,19,0,14.0,7.0,11.0,7.0,61.13
69173,0,0.9344262295081968,1,1,0.5737704918032787,2,1,0.52,0.6,2,0.5,2,0.3333333333333333,0.0,0.7333333333333333,1.0,0.3333333333333333,0.15217391304347827,0.8061230769230769,57.0,75.0,2.6,4,3,8,0,22.0,16.0,6.0,7.0,261.99
79738,0,0.8524590163934426,0,2,0.32786885245901637,1,1,0.82,0.4,3,0.5,2,0.5238095238095238,0.0,0.7333333333333333,0.9375,0.13333333333333333,0.13043478260869565,0.5846153846153846,52.0,45.0,4.1,3,3,12,0,22.0,15.0,3.0,6.0,190.0
77734,1,0.8852459016393442,0,2,0.6967213114754098,2,0,0.8400000000000001,0.0,3,0.25,1,0.19047619047619047,1.0,0.3333333333333333,0.5,0.2,0.32608695652173914,0.415723076923077,54.0,90.0,4.2,1,2,5,1,16.0,8.0,4.0,15.0,135.11
89552,1,0.01639344262295082,1,1,0.05737704918032787,0,0,0.62,0.0,0,1.0,2,0.8571428571428571,1.0,0.4,0.75,0.5333333333333333,0.8913043478260869,0.525723076923077,1.0,12.0,3.1,1,5,19,1,17.0,12.0,9.0,41.0,170.86
58195,1,0.3442622950819672,1,2,0.860655737704918,1,0,0.72,1.0,3,0.75,0,0.47619047619047616,1.0,0.6,0.625,0.13333333333333333,0.06521739130434782,0.43581538461538455,21.0,110.0,3.6,6,4,11,1,20.0,10.0,3.0,3.0,141.64
89834,1,0.2786885245901639,0,2,0.680327868852459,2,1,0.6599999999999999,0.4,2,1.0,2,0.09523809523809523,0.0,0.13333333333333333,0.5625,0.4666666666666667,0.7608695652173914,0.8277846153846153,17.0,88.0,3.3,3,5,3,0,13.0,9.0,8.0,35.0,269.03
89953,1,0.14754098360655737,0,1,0.45901639344262296,3,1,0.76,0.6,4,0.25,2,0.5238095238095238,0.0,0.4,0.5,0.3333333333333333,0.13043478260869565,0.7854461538461539,9.0,61.0,3.8,4,2,12,0,17.0,8.0,6.0,6.0,255.27
94937,0,0.01639344262295082,0,3,0.9590163934426229,4,1,0.38,0.6,1,0.25,0,0.9047619047619048,0.0,0.8,0.5625,0.6,0.10869565217391304,0.6287076923076923,1.0,122.0,1.9,4,2,20,0,23.0,9.0,10.0,5.0,204.33
79617,1,0.7049180327868853,0,1,1.0,4,0,0.9,0.2,1,0.75,0,0.5714285714285714,0.0,0.3333333333333333,0.875,0.2,0.1956521739130435,0.3207076923076923,43.0,127.0,4.5,2,4,13,0,16.0,14.0,4.0,9.0,104.23
71120,1,0.7049180327868853,1,1,0.4098360655737705,3,1,0.54,0.0,1,1.0,1,0.8571428571428571,0.0,0.6,0.25,0.13333333333333333,0.6739130434782609,0.7436307692307692,43.0,55.0,2.7,1,5,19,0,20.0,4.0,3.0,31.0,241.68
97776,0,0.11475409836065574,0,2,0.8852459016393442,1,0,0.3,0.6,4,1.0,1,0.9523809523809523,1.0,0.6,0.9375,0.0,0.6956521739130435,0.3589846153846154,7.0,113.0,1.5,4,5,21,1,20.0,15.0,1.0,32.0,116.67
98810,0,0.32786885245901637,1,3,0.5819672131147541,2,0,0.5599999999999999,0.8,3,0.25,2,0.3333333333333333,0.0,0.6,0.75,0.06666666666666667,0.0,0.010338461538461538,20.0,76.0,2.8,5,2,8,0,20.0,12.0,2.0,0.0,3.36
95206,0,0.32786885245901637,1,3,0.819672131147541,2,1,0.78,0.0,5,0.75,0,0.9047619047619048,0.0,0.2,0.0625,0.8,0.06521739130434782,0.4525846153846154,20.0,105.0,3.9,1,4,20,0,14.0,1.0,13.0,3.0,147.09
99175,1,0.5573770491803278,1,1,0.4672131147540984,1,0,0.6599999999999999,0.2,4,0.75,1,0.8095238095238095,0.0,0.2,0.0625,0.26666666666666666,0.7391304347826086,0.2400923076923077,34.0,62.0,3.3,2,4,18,0,14.0,1.0,5.0,34.0,78.03
86057,1,0.04918032786885246,0,3,0.3770491803278688,3,0,0.54,0.8,5,0.25,1,1.0,0.0,0.8,0.1875,0.2,0.1956521739130435,0.5454769230769231,3.0,51.0,2.7,5,2,22,0,23.0,3.0,4.0,9.0,177.28
81385,0,0.5409836065573771,0,3,0.7131147540983607,3,0,0.6799999999999999,0.8,1,0.75,2,0.8571428571428571,1.0,0.06666666666666667,0.0,0.2,0.30434782608695654,0.7236615384615385,33.0,92.0,3.4,5,4,19,1,12.0,0.0,4.0,14.0,235.19
53301,1,0.5245901639344263,1,1,0.26229508196721313,3,0,0.12,0.0,1,0.75,0,0.5238095238095238,0.0,0.6666666666666666,0.0625,0.6,0.6521739130434783,0.6480307692307693,32.0,37.0,0.6,1,4,12,0,21.0,1.0,10.0,30.0,210.61
88283,1,0.2786885245901639,0,3,0.38524590163934425,2,1,0.0,0.2,4,0.0,1,0.6666666666666666,1.0,0.06666666666666667,0.1875,0.7333333333333333,0.8913043478260869,0.8713538461538461,17.0,52.0,0.0,2,1,15,1,12.0,3.0,12.0,41.0,283.19
78783,1,0.9672131147540983,1,3,0.47540983606557374,3,0,0.6,0.6,5,0.75,2,0.14285714285714285,1.0,0.4,0.6875,0.7333333333333333,0.1956521739130435,0.42030769230769227,59.0,63.0,3.0,4,4,4,1,17.0,11.0,12.0,9.0,136.6
64337,0,0.5245901639344263,0,2,0.39344262295081966,2,1,0.76,0.2,3,0.75,1,0.5714285714285714,1.0,0.9333333333333333,0.75,0.8666666666666667,0.32608695652173914,0.7500923076923077,32.0,53.0,3.8,2,4,13,1,25.0,12.0,14.0,15.0,243.78
68920,0,0.09836065573770492,1,1,0.680327868852459,2,1,0.22000000000000003,1.0,1,1.0,1,0.19047619047619047,1.0,0.9333333333333333,0.0625,0.4,0.6521739130434783,0.5444615384615384,6.0,88.0,1.1,6,5,5,1,25.0,1.0,7.0,30.0,176.95
56703,0,0.18032786885245902,1,1,0.7131147540983607,2,0,0.78,0.6,2,0.25,2,0.6190476190476191,1.0,0.26666666666666666,0.1875,1.0,0.0,0.42427692307692305,11.0,92.0,3.9,4,2,14,1,15.0,3.0,16.0,0.0,137.89
83458,0,0.4098360655737705,1,1,0.5573770491803278,1,1,0.32,0.4,0,0.75,2,0.5714285714285714,1.0,1.0,0.0,0.8666666666666667,0.34782608695652173,0.20720000000000002,25.0,73.0,1.6,3,4,13,1,26.0,0.0,14.0,16.0,67.34
72579,0,0.8032786885245902,0,3,0.7622950819672131,1,0,0.22000000000000003,0.8,5,0.5,2,0.9523809523809523,0.0,0.2,0.9375,0.4666666666666667,0.7391304347826086,0.0029846153846153846,49.0,98.0,1.1,5,3,21,0,14.0,15.0,8.0,34.0,0.97
56173,1,0.16393442622950818,0,3,0.7786885245901639,3,0,0.04,0.0,3,0.75,2,0.38095238095238093,0.0,0.9333333333333333,0.5,1.0,0.45652173913043476,0.9350461538461537,10.0,100.0,0.2,1,4,9,0,25.0,8.0,16.0,21.0,303.89
53502,0,0.16393442622950818,1,2,0.8032786885245902,3,1,0.7,0.0,0,1.0,2,0.6666666666666666,0.0,1.0,0.125,0.5333333333333333,0.2608695652173913,0.4798153846153846,10.0,103.0,3.5,1,5,15,0,26.0,2.0,9.0,12.0,155.94
76819,0,0.7540983606557377,1,2,0.12295081967213115,2,0,0.1,0.2,0,0.75,2,0.19047619047619047,1.0,0.13333333333333333,0.0625,0.5333333333333333,0.391304347826087,0.8326153846153846,46.0,20.0,0.5,2,4,5,1,13.0,1.0,9.0,18.0,270.6
65942,0,0.5573770491803278,0,2,0.9016393442622951,1,0,0.86,1.0,3,0.0,2,1.0,0.0,0.7333333333333333,0.9375,0.2,0.5869565217391305,0.9948923076923076,34.0,115.0,4.3,6,1,22,0,22.0,15.0,4.0,27.0,323.34
54656,0,0.47540983606557374,0,3,0.22131147540983606,1,0,0.6,0.8,1,0.75,2,0.42857142857142855,1.0,0.4666666666666667,0.1875,0.7333333333333333,0.2391304347826087,0.8328000000000001,29.0,32.0,3.0,5,4,10,1,18.0,3.0,12.0,11.0,270.66
75495,1,0.9836065573770492,0,3,0.8278688524590164,1,1,0.33999999999999997,0.6,2,0.0,0,0.7142857142857143,0.0,0.6666666666666666,0.9375,0.3333333333333333,0.2826086956521739,0.6976923076923077,60.0,106.0,1.7,4,1,16,0,21.0,15.0,6.0,13.0,226.75
60705,0,0.06557377049180328,1,3,0.8688524590163934,2,1,0.6799999999999999,0.0,0,1.0,1,0.42857142857142855,1.0,0.06666666666666667,0.0625,1.0,0.45652173913043476,0.6139076923076924,4.0,111.0,3.4,1,5,10,1,12.0,1.0,16.0,21.0,199.52
72415,0,0.5245901639344263,0,2,0.1557377049180328,2,0,0.6,0.4,0,0.75,2,0.2857142857142857,0.0,0.13333333333333333,0.25,0.4666666666666667,0.32608695652173914,0.34175384615384613,32.0,24.0,3.0,3,4,7,0,13.0,4.0,8.0,15.0,111.07
96313,0,0.7704918032786885,0,2,0.10655737704918032,0,0,0.9,0.6,5,0.0,2,0.23809523809523808,1.0,0.8,0.9375,0.3333333333333333,0.8695652173913043,0.3226769230769231,47.0,18.0,4.5,4,1,6,1,23.0,15.0,6.0,40.0,104.87
53456,0,0.4098360655737705,0,1,0.23770491803278687,3,1,0.26,0.2,0,0.5,2,0.8095238095238095,1.0,0.06666666666666667,0.1875,0.4666666666666667,0.4782608695652174,0.5714461538461538,25.0,34.0,1.3,2,3,18,1,12.0,3.0,8.0,22.0,185.72
86858,0,0.7704918032786885,0,3,0.6557377049180327,0,1,0.45999999999999996,0.8,1,1.0,2,0.8095238095238095,1.0,0.26666666666666666,0.5625,0.6666666666666666,0.043478260869565216,0.7751692307692308,47.0,85.0,2.3,5,5,18,1,15.0,9.0,11.0,2.0,251.93
79677,0,0.8032786885245902,0,2,0.6475409836065574,3,0,0.22000000000000003,0.0,2,0.0,1,0.2857142857142857,1.0,0.4666666666666667,1.0,0.4,0.5652173913043478,0.3286153846153846,49.0,84.0,1.1,1,1,7,1,18.0,16.0,7.0,26.0,106.8
95112,1,0.6885245901639344,0,1,0.7704918032786885,3,0,0.64,1.0,3,0.0,2,0.23809523809523808,0.0,0.8666666666666667,0.5625,0.4666666666666667,0.9782608695652174,0.7066153846153846,42.0,99.0,3.2,6,1,6,0,24.0,9.0,8.0,45.0,229.65
93870,1,0.2459016393442623,0,1,0.5737704918032787,3,1,0.3,0.4,3,0.0,1,0.23809523809523808,0.0,0.8666666666666667,0.5625,0.8666666666666667,0.13043478260869565,0.3126769230769231,15.0,75.0,1.5,3,1,6,0,24.0,9.0,14.0,6.0,101.62
67955,0,0.0,0,3,0.06557377049180328,4,1,0.42000000000000004,1.0,2,0.5,1,0.7619047619047619,0.0,1.0,0.1875,0.6,0.9565217391304348,0.43923076923076926,0.0,13.0,2.1,6,3,17,0,26.0,3.0,10.0,44.0,142.75
56118,0,0.5081967213114754,0,3,0.6639344262295082,1,1,0.32,0.0,2,1.0,2,0.47619047619047616,0.0,0.13333333333333333,0.375,0.7333333333333333,0.8478260869565217,0.19240000000000002,31.0,86.0,1.6,1,5,11,0,13.0,6.0,12.0,39.0,62.53
61437,1,0.9344262295081968,0,2,0.6147540983606558,3,1,0.74,0.4,1,0.25,2,0.23809523809523808,1.0,1.0,0.625,0.13333333333333333,0.43478260869565216,0.02716923076923077,57.0,80.0,3.7,3,2,6,1,26.0,10.0,3.0,20.0,8.83
85506,1,0.6885245901639344,0,3,0.26229508196721313,3,0,0.1,0.8,0,0.25,0,0.5714285714285714,1.0,0.06666666666666667,0.4375,0.8666666666666667,0.782608695652174,0.5999384615384615,42.0,37.0,0.5,5,2,13,1,12.0,7.0,14.0,36.0,194.98
69655,1,0.819672131147541,0,1,0.19672131147540983,2,0,0.52,1.0,1,0.25,1,0.23809523809523808,0.0,0.26666666666666666,0.75,0.6,0.391304347826087,0.12683076923076922,50.0,29.0,2.6,6,2,6,0,15.0,12.0,10.0,18.0,41.22
90647,1,0.09836065573770492,0,3,0.2540983606557377,2,1,0.18,0.4,2,1.0,1,0.42857142857142855,0.0,0.7333333333333333,1.0,0.8,0.34782608695652173,0.43618461538461534,6.0,36.0,0.9,3,5,10,0,22.0,16.0,13.0,16.0,141.76
89897,0,0.2786885245901639,1,2,0.5409836065573771,3,0,0.9,0.8,3,0.0,2,0.9523809523809523,1.0,0.8,0.3125,0.4,0.782608695652174,0.34003076923076925,17.0,71.0,4.5,5,1,21,1,23.0,5.0,7.0,36.0,110.51
50297,0,0.4426229508196721,0,3,0.12295081967213115,4,1,0.26,0.4,4,0.25,0,0.047619047619047616,0.0,0.8,0.9375,0.8666666666666667,0.43478260869565216,0.28338461538461535,27.0,20.0,1.3,3,2,2,0,23.0,15.0,14.0,20.0,92.1
51075,1,0.5737704918032787,1,3,0.5573770491803278,0,1,0.44000000000000006,0.6,5,0.5,2,0.6190476190476191,1.0,0.6,0.75,0.9333333333333333,0.391304347826087,0.21227692307692306,35.0,73.0,2.2,4,3,14,1,20.0,12.0,15.0,18.0,68.99
79363,0,0.01639344262295082,0,2,0.27049180327868855,3,1,0.8,0.0,4,0.0,1,0.2857142857142857,1.0,0.8,0.125,0.8666666666666667,0.34782608695652173,0.5842461538461539,1.0,38.0,4.0,1,1,7,1,23.0,2.0,14.0,16.0,189.88
94768,0,0.4426229508196721,0,1,0.30327868852459017,2,0,0.5,0.0,4,0.5,2,0.5714285714285714,1.0,0.26666666666666666,0.0,0.6666666666666666,0.08695652173913043,6.153846153846154e-05,27.0,42.0,2.5,1,3,13,1,15.0,0.0,11.0,4.0,0.02
65030,0,0.9180327868852459,1,2,0.4262295081967213,2,0,0.33999999999999997,0.0,3,0.5,2,0.9523809523809523,1.0,0.4,0.625,0.8666666666666667,0.021739130434782608,0.5754769230769231,56.0,57.0,1.7,1,3,21,1,17.0,10.0,14.0,1.0,187.03
69705,0,0.7704918032786885,0,1,0.9426229508196722,2,0,0.58,1.0,5,1.0,0,0.8095238095238095,0.0,0.3333333333333333,0.9375,0.5333333333333333,0.5869565217391305,0.9012307692307692,47.0,120.0,2.9,6,5,18,0,16.0,15.0,9.0,27.0,292.9
66343,0,0.5573770491803278,1,3,0.07377049180327869,1,1,1.0,0.4,0,0.75,0,0.7619047619047619,0.0,0.6,0.75,0.6666666666666666,0.5869565217391305,0.8712923076923077,34.0,14.0,5.0,3,4,17,0,20.0,12.0,11.0,27.0,283.17
87887,0,0.6885245901639344,1,3,0.8852459016393442,2,0,0.76,0.0,0,1.0,2,0.0,0.0,0.7333333333333333,0.0,0.8,0.4782608695652174,0.19587692307692306,42.0,113.0,3.8,1,5,1,0,22.0,0.0,13.0,22.0,63.66
71467,0,0.21311475409836064,1,1,0.4918032786885246,0,0,0.38,0.4,5,1.0,1,0.7619047619047619,0.0,0.06666666666666667,0.9375,0.0,0.5,0.7590769230769231,13.0,65.0,1.9,3,5,17,0,12.0,15.0,1.0,23.0,246.7
54715,1,0.21311475409836064,0,1,0.7459016393442623,1,1,0.74,0.8,1,0.5,2,0.5714285714285714,1.0,0.26666666666666666,0.75,0.5333333333333333,0.2826086956521739,0.3040307692307692,13.0,96.0,3.7,5,3,13,1,15.0,12.0,9.0,13.0,98.81
61342,0,0.4262295081967213,1,1,0.36885245901639346,3,0,0.27999999999999997,0.6,1,0.0,1,0.42857142857142855,0.0,0.4666666666666667,0.1875,0.13333333333333333,0.6086956521739131,0.4767692307692307,26.0,50.0,1.4,4,1,10,0,18.0,3.0,3.0,28.0,154.95
68695,1,0.5573770491803278,1,1,0.7131147540983607,4,1,0.62,0.6,3,1.0,1,0.5238095238095238,1.0,0.26666666666666666,0.9375,0.6666666666666666,0.8478260869565217,0.6966153846153846,34.0,92.0,3.1,4,5,12,1,15.0,15.0,11.0,39.0,226.4
81459,1,0.7704918032786885,1,2,0.02459016393442623,2,0,0.48,0.6,4,0.0,2,0.8095238095238095,1.0,0.26666666666666666,0.75,0.9333333333333333,0.32608695652173914,0.7872,47.0,8.0,2.4,4,1,18,1,15.0,12.0,15.0,15.0,255.84
52119,1,0.45901639344262296,0,3,0.05737704918032787,2,0,0.78,0.2,1,0.0,1,0.9523809523809523,1.0,0.6,0.9375,0.7333333333333333,0.08695652173913043,0.19972307692307692,28.0,12.0,3.9,2,1,21,1,20.0,15.0,12.0,4.0,64.91
73951,0,0.4098360655737705,0,2,0.8360655737704918,1,0,0.9800000000000001,0.2,5,0.25,0,0.7619047619047619,1.0,0.3333333333333333,0.5,0.7333333333333333,0.32608695652173914,0.7259692307692308,25.0,107.0,4.9,2,2,17,1,16.0,8.0,12.0,15.0,235.94
98210,1,0.9836065573770492,0,2,0.5983606557377049,4,1,0.86,0.6,1,0.0,0,0.0,0.0,0.7333333333333333,0.0625,0.8666666666666667,0.8695652173913043,0.4298461538461538,60.0,78.0,4.3,4,1,1,0,22.0,1.0,14.0,40.0,139.7
97853,1,0.08196721311475409,1,2,0.28688524590163933,3,1,0.78,0.2,2,0.0,2,0.6666666666666666,0.0,0.4,0.625,0.8,0.10869565217391304,0.8335384615384615,5.0,40.0,3.9,2,1,15,0,17.0,10.0,13.0,5.0,270.9
96411,0,0.6721311475409836,0,3,0.8688524590163934,2,0,0.86,1.0,4,0.0,1,0.9523809523809523,1.0,0.4,0.8125,0.8666666666666667,0.3695652173913043,0.5111076923076924,41.0,111.0,4.3,6,1,21,1,17.0,13.0,14.0,17.0,166.11
77710,1,0.3442622950819672,1,1,0.1885245901639344,2,1,0.0,0.2,1,1.0,2,0.3333333333333333,1.0,0.6,0.3125,0.7333333333333333,0.08695652173913043,0.01676923076923077,21.0,28.0,0.0,2,5,8,1,20.0,5.0,12.0,4.0,5.45
81756,1,0.2459016393442623,1,2,0.5573770491803278,1,0,0.8800000000000001,0.0,0,0.25,2,0.2857142857142857,1.0,0.4,0.0625,0.8666666666666667,0.08695652173913043,0.17473846153846154,15.0,73.0,4.4,1,2,7,1,17.0,1.0,14.0,4.0,56.79
68483,0,0.8688524590163934,0,1,0.0,3,0,0.82,0.4,5,1.0,0,0.42857142857142855,0.0,0.2,0.5,0.13333333333333333,0.45652173913043476,0.25332307692307693,53.0,5.0,4.1,3,5,10,0,14.0,8.0,3.0,21.0,82.33
74017,1,0.819672131147541,0,3,0.21311475409836064,3,0,0.3,0.6,2,0.5,0,0.7142857142857143,1.0,0.06666666666666667,0.8125,1.0,0.10869565217391304,0.6451384615384615,50.0,31.0,1.5,4,3,16,1,12.0,13.0,16.0,5.0,209.67
82045,0,0.36065573770491804,1,2,0.3770491803278688,4,0,0.78,0.8,0,0.75,2,0.7619047619047619,0.0,0.6666666666666666,0.6875,0.7333333333333333,0.43478260869565216,0.1956,22.0,51.0,3.9,5,4,17,0,21.0,11.0,12.0,20.0,63.57
85261,1,0.3114754098360656,0,1,0.36065573770491804,4,0,0.38,0.8,4,1.0,2,0.14285714285714285,1.0,0.7333333333333333,0.6875,0.13333333333333333,0.5217391304347826,0.9166769230769232,19.0,49.0,1.9,5,5,4,1,22.0,11.0,3.0,24.0,297.92
61341,0,0.7868852459016393,1,1,0.19672131147540983,0,1,0.86,0.0,0,0.0,1,0.38095238095238093,0.0,0.26666666666666666,0.375,0.13333333333333333,1.0,0.5477230769230769,48.0,29.0,4.3,1,1,9,0,15.0,6.0,3.0,46.0,178.01
55712,1,0.7704918032786885,1,3,0.9426229508196722,3,0,0.16,0.8,3,0.0,0,0.47619047619047616,0.0,0.2,0.3125,0.4666666666666667,0.8043478260869565,0.9780615384615384,47.0,120.0,0.8,5,1,11,0,14.0,5.0,8.0,37.0,317.87
79477,0,0.08196721311475409,1,3,0.05737704918032787,0,0,0.04,0.4,2,0.5,2,0.3333333333333333,0.0,0.8,0.0625,0.6666666666666666,0.5,0.8826461538461539,5.0,12.0,0.2,3,3,8,0,23.0,1.0,11.0,23.0,286.86
69896,0,0.9180327868852459,0,3,0.8360655737704918,3,0,0.24,0.6,0,1.0,2,0.6190476190476191,1.0,0.3333333333333333,0.625,0.8666666666666667,0.41304347826086957,0.36055384615384617,56.0,107.0,1.2,4,5,14,1,16.0,10.0,14.0,19.0,117.18
56749,0,0.09836065573770492,0,2,0.08196721311475409,0,1,0.3,0.0,5,1.0,1,0.6190476190476191,1.0,0.9333333333333333,0.625,0.26666666666666666,0.8260869565217391,0.40661538461538466,6.0,15.0,1.5,1,5,14,1,25.0,10.0,5.0,38.0,132.15
82995,1,0.7213114754098361,0,1,0.12295081967213115,3,0,0.8,0.4,5,1.0,1,0.19047619047619047,0.0,0.4,0.3125,0.13333333333333333,0.8695652173913043,0.017261538461538464,44.0,20.0,4.0,3,5,5,0,17.0,5.0,3.0,40.0,5.61
55660,0,0.36065573770491804,0,1,0.5163934426229508,2,0,0.64,0.8,3,0.75,2,0.2857142857142857,1.0,0.6,0.25,0.8,0.8478260869565217,0.1704923076923077,22.0,68.0,3.2,5,4,7,1,20.0,4.0,13.0,39.0,55.41
67520,0,0.8360655737704918,1,3,0.040983606557377046,3,0,0.13999999999999999,0.2,4,0.25,0,0.23809523809523808,1.0,0.9333333333333333,0.0625,0.7333333333333333,0.7608695652173914,0.4922769230769231,51.0,10.0,0.7,2,2,6,1,25.0,1.0,12.0,35.0,159.99
83537,0,0.5737704918032787,0,3,0.8442622950819673,1,1,0.9,0.4,2,0.25,1,0.23809523809523808,1.0,0.06666666666666667,0.125,0.9333333333333333,0.8478260869565217,0.9392615384615385,35.0,108.0,4.5,3,2,6,1,12.0,2.0,15.0,39.0,305.26
95390,0,0.03278688524590164,1,1,0.27049180327868855,3,0,0.8800000000000001,0.4,4,0.25,0,0.42857142857142855,1.0,0.4666666666666667,0.0,0.6,0.2391304347826087,0.5524307692307692,2.0,38.0,4.4,3,2,10,1,18.0,0.0,10.0,11.0,179.54
83740,1,0.6557377049180327,1,3,0.36885245901639346,4,1,0.62,0.6,5,0.5,1,0.47619047619047616,0.0,0.4,0.1875,0.6666666666666666,0.2826086956521739,0.4356615384615385,40.0,50.0,3.1,4,3,11,0,17.0,3.0,11.0,13.0,141.59
59048,0,0.36065573770491804,0,1,0.4344262295081967,0,0,0.96,0.6,0,1.0,1,1.0,0.0,0.6666666666666666,0.125,0.8666666666666667,0.8478260869565217,0.6972615384615385,22.0,58.0,4.8,4,5,22,0,21.0,2.0,14.0,39.0,226.61
99803,1,0.0,1,3,0.5327868852459017,4,1,0.02,0.8,5,1.0,0,0.9047619047619048,1.0,0.0,0.125,0.5333333333333333,0.3695652173913043,0.48200000000000004,0.0,70.0,0.1,5,5,20,1,11.0,2.0,9.0,17.0,156.65
73704,1,0.5737704918032787,0,2,0.8442622950819673,3,0,0.26,1.0,0,1.0,0,0.14285714285714285,1.0,0.5333333333333333,0.125,0.3333333333333333,0.391304347826087,0.9507384615384615,35.0,108.0,1.3,6,5,4,1,19.0,2.0,6.0,18.0,308.99
50513,0,0.6065573770491803,1,3,0.13114754098360656,4,1,0.72,0.8,5,0.75,2,0.47619047619047616,0.0,0.6666666666666666,0.0625,0.7333333333333333,0.6521739130434783,0.8827076923076923,37.0,21.0,3.6,5,4,11,0,21.0,1.0,12.0,30.0,286.88
60798,0,0.7704918032786885,0,1,0.1885245901639344,4,0,0.54,1.0,3,0.5,0,1.0,0.0,0.8666666666666667,0.3125,0.8666666666666667,0.5217391304347826,0.8347076923076923,47.0,28.0,2.7,6,3,22,0,24.0,5.0,14.0,24.0,271.28
91887,0,0.3770491803278688,1,3,0.8688524590163934,0,1,0.6799999999999999,1.0,4,1.0,1,0.42857142857142855,1.0,0.4,0.8125,0.4,0.6956521739130435,0.041723076923076925,23.0,111.0,3.4,6,5,10,1,17.0,13.0,7.0,32.0,13.56
